file_name,modulation_type,symbol_width,code_sequence
32QAM_data_10790.csv,7,0.769281,12 7 14 6 8 4 13 6 11 13 22 17 22 27 5 13 13 22 13 25 5 13 22 13 13 20 5 25 16 13 25 14 5 14 13 19 22 5 5 13 22 13 5 14 13 16 20 5 13 22 20 20 13 5 22 20 20 13 5 13 20 20 1 25 13 20 19 5 5 5 14 22 13 13 13 6 11 20 20 5 5 25 13 13 13 25 25 13 13 5 5 13 22 20 5 13 14 20 25 1 22 13 13 25 14 13 25 20 13 19 25 12 22 13 13 5 13 22 13 22 5 14 22 6
32QAM_data_10791.csv,10,0.559993,7 5 22 13 5 22 18 9 20 4 15 18 29 13 26 3 29 5 14 29 20 8 18 8 3 5 1 18 8 18 29 31 29 2 4 14 1 29 20 29 4 1 30 31 29 1 4 29 2 18 29 29 1 4 2 5 14 5 4 18 4 29 2 29 14 29 29 2 18 29 14 18 14 4 18 29 4 4 29 29 29 29 4 4 18 29 5 2 29 18 18 14
32QAM_data_10792.csv,10,0.715543,12 10 30 29 31 6 29 1 9 31 0 28 18 30 2 14 14 31 31 29 8 31 14 4 31 4 5 4 4 4 18 14 4 29 2 4 29 31 18 29 29 4 18 29 4 10 2 14 29 29 29 4 18 2 0 0 4 18 3 18 0 29 29 4 2 18 31 29 1 29 18 18 29 2 4 4 1 29 2 4 18 29 29 4 1 20 29 2 10 8 4 18 4 4 1 5 29 29 29 29 29 29 29 14 4 18 29 29 2 29 31 4 2 29 3 29 31 29
32QAM_data_10793.csv,2,0.314277,0 2 2 2 2 2 2 2 2 3 2 0 2 2 2 2 2 2 2 2 2 2 2 0
32QAM_data_10794.csv,10,0.447692,1 4 29 28 30 28 8 10 31 3 20 8 4 31 18 20 8 31 10 29 29 14 5 3 8 0 8 29 31 8 29 14 18 14 14 5 29 31
32QAM_data_10795.csv,7,0.631188,0 4 17 5 15 30 16 27 27 27 13 1 12 31 1 14 6 6 9 13 13 20 14 27 13 17 19 6 14 14 11 20 5 14 16 20 11 5 17 22 6 11 17 13 6 14 31 6 13 13 6 1 5 22 13 17 11 22 13 13 13 17 11 5 6 14 13 6 14 6 19 11 17 13 11 20 6 13 20 12 19 11 12 22 6 1 6 13
32QAM_data_10796.csv,4,0.925929,0 0 0 1 0 1
32QAM_data_10797.csv,7,0.938741,24 12 1 26 0 5 28 28 12 5 13 13 11 1 27 5 5 14 5 13 6 13 13 27 20 1 17 14 11 5 6 14 13 6 11 14 5 6 14 11 14 6 6 22
32QAM_data_10798.csv,7,0.812316,30 27 5 10 28 28 6 16 6 20 20 16 26 22 22 11 28 28 5 28 1 13 17 14 5 6 6 22 1 14 6 13 13 13 19 13 5 22 6 25 13 22 14 13 25 5 13 5 13 14 20 5 25 20 19 5 13 5 25 13 13 22 6 25 13 5 22 13 22 1 5 14 14 19 20 20 25 5 6 11 13 13 6 5 13 14 6 27
32QAM_data_10799.csv,7,0.454132,5 30 6 12 25 6 1 9 25 25 11 12 14 14 17 25 13 25 5 25 19 6 19 25 13 29 20 13 22 22 22 19 11 19 25 13 13 20 6 20 13 13 25 19 22 20 12 22 12 14 19 22 22 12 22 25 13 16 19 25 2 14 14 13 19 13 19 13 20 20 13 14 14 13 13 12 14 14 13 25 16 20 12 22 22 13 16 13 22 6 13 14 5 13 31 16 13 20 20 22 13 19 17 22 13 14 25 5 14 19 6 25 6 13 14 5 13 22 14 13 19 20 25 5 13 25
32QAM_data_108.csv,9,0.859018,15 11 7 5 7 7 15 7 7 12 12 7 12 15 7 12 7 7 7 7 12 15 12 15 12 7 12 15 15 7 7 12 7 7 7 7 7 7 5 12 7 12 7 7 8
32QAM_data_1080.csv,7,0.774733,8 21 19 14 20 4 25 27 13 2 13 28 13 14 13
32QAM_data_10800.csv,6,0.937168,9 2 7 6 6 9 5 9 5 6 15 5 9 9 5 5 2 2 2 5 5 3 2 10 15 5 5 2 6 2 2 2 9 6 6 9 6 6 9 9 2 9 5 5 2 5 2 2 2 5 5 5 9 9 10
32QAM_data_10801.csv,10,0.621929,20 4 3 4 8 3 1 2 5 18 20 29 4 26 31 4 18 8 18 17 18 20 2 14 18 14 18 29 2 4 31 29 14 31 18 31 18 18 14 18 18 31 4 5 18 31 18 18 3 18 31 18 29 5 5 4 31 29 1 4 4 18 29 18 14 4 18 14 18 2 29 29 2 2 2 4 14 2 14 5 18 31 29 31 29 14 18 14 31 31 31 29 1 5 2 5 29 18 2 14 31 29 2 18 31 31 29 29 31 6
32QAM_data_10802.csv,7,1.000000,5 14 0 4 3 19 4 13 2 24 20 28 26 25 22 4 21 4
32QAM_data_10803.csv,7,0.611400,8 12 13 27 30 8 9 4 23 12 20 23 4 13 25 6 6 13 11 14 13 29 6 20 1 13 5 13 13 20 13 25 6 14 6 13 13 13 19 13 5 14 25 13 5 14 20 14 14 14 5 13 13 13 14 22 12 13 25 6 20 19 13 20 20 25 13 14 13 14 5 13 22 13 6 22 19 20 1 19 13 12 5 20 19 13 13 19 20 22 13 13 5 19 5 19 13 25 12 5 14 13 13 14 19 20 25 13 13 20 22 19 14 20 22 14 25 19 14 19
32QAM_data_10804.csv,9,1.000000,6 7 7 7 7 7 7 12 12 7 7 7 2 7 15 12 15 15 12 15 15 12 7 12 12 12 15 7 12 7 7 5 12 15 7 12 4
32QAM_data_10805.csv,5,0.923461,7 5 7 3 1 7 5 3 1 3 7 5 1 1 3 7 7 3 7 3 7 3 1 7 7 5 5 7 3 3 7 7 3 1 7 1 5 7 1 3 5 3 7 3 3 3 1 3 3 5 7 7 7 7 3 1 7 7 3 3 7 5 7 7 7 5 1 5 5 7 7 7 1 4 5 5 5
32QAM_data_10806.csv,7,0.612997,31 22 12 18 21 24 22 24 26 26 0 12 13 21 5 13 6 26 13 28 6 0 29 5 6 25 6 16 6 6 29 13 13 13 6 16 20 6 13 24 5 5 5 11 5 25
32QAM_data_10807.csv,7,0.299801,12 30 30 8 10 5 6 1 25 13 31 0 12 5 22 1 12 17 12 25 12 25 13 5 12 0 13 25 11 5 0 31 12 12 12 31 5 25 31 22 1 6 11 13 12 19 13 6 13 12 19 18 13 12 5 31 0 13 5 13 25 25 13 13 31 5 22 19 22 13 25 19 11 13 12 12 9 16 22 5 22 19 12 5 17 17 5 22 22 22 6 25 5 17 0 12 22 22 5 13 29 12 16 22 19 19 13 16 19 13 12 17 22 12 12 31 31 22 13 19 13 31 16 6 25 25 13 31 16 22 12 5 19 28
32QAM_data_10808.csv,9,0.452511,7 12 15 8 12 12 12 12 2 12 5 2 7 12 7 12 8 12 8 8 8 8 7 7 8 12 12 7 5 5 6 6 7 5
32QAM_data_10809.csv,7,0.810470,28 13 31 11 13 4 25 13 16 6 5 14 13 13 1 13 22 5 25 6 6 8 6 5 5 5 20 22 5 14 1 5 6 13 20 5 13 25 20 14 5 13 22 13 6 13 13 5 13 22 13 13 25 5 22 13 6 13 13 20 20 13 5 14 14 13 13 20 5 19 11 13 25 20 1 6 13 13
32QAM_data_1081.csv,8,0.563700,2 4 4 3 2 2 4 4 4 2 2 4 4 4 6 6 4 4 4 6 4 6 4 4 7 4 4 4 2 2 2 2 4 4 2 2 4 4 5 4 4 4 4 4 4 2 2 4 4 4
32QAM_data_10810.csv,6,0.929425,9 2 15 4 0 5 15 5 2 2 6 5 5 2 7 6 4 9 2 5 5 9 9 2
32QAM_data_10811.csv,6,0.298733,7 7 7 1 1 15 11 9 2 3 8 6 1 10 9 1 4 4 10 10 8 10 10 15 9 4 1 1 2 13 7 6 1 8 2 15 7 8 9 2 13 7 1 8 1 8 8 13 7 9 8 7 2 15 7 5 1 1 2 9 10 9 1 1 1 7 13 8 1 15 7 8 15 6 7 7 8 6 13 2 1 1 8 1 7 7 8 6 1 7 6 1 2 7 7 8 7 1 7 6 1 1 1 8 15 1 7 6 1 7 8 7 8 10 10 9 2 13 7 6 1 7 1 8 2 13 7 1 8 15 1 5 8 1 1 4 13 7 4 1 1 8 8 7 1 1 8 1 7 8 1 1 8 2 10 15 1 7 7 2 2 1 5 10 7 1 2 10 8 9 1 8 1 7 6 8 1 1 8 9 9 8 2 1 8 15 8 6 7 9 8 13 7 9 1 1 8 7 8 13 8 1 1 1 7 8 15 13 1 7 7 6 1 13 13 1 1 7 8 6 8 1 7 7 13 7 6 13 14 9 1 1 8 7 7 0 8 9 1 1 1 7 7 10 2 2 8 9 1 2 2 2 6 13 8 15 8 7 8 8
32QAM_data_10812.csv,7,0.347558,8 0 9 28 30 17 0 9 14 28 25 5 31 6 6 13 5 13 13 25 22 28 0 8 19 25 17 12 13 12 6 12 12 22 6 13 22 13 13 18 9 16 13 9 12 6 9 8 22 12 17 12 22 22 13 7 22 13 19 13 12 22 22 22 12 12 1 14 25 13 5 22 19 13 16 22 12 6 25 25 14 13 6 13 16 17 6 9 16 12 5 19 22 22 12 13 19 12 25 31 19 20 25 12 22 13 31 19 12 17 19 12 22 1 22 13 31 12 19 31 16 13 31 22 12 12 19 22 9 25 16 12 19 17 12 19 22 22 12 13 25 12 19 19 25 13 31 13 31 16 13 25 16 14
32QAM_data_10813.csv,6,0.941295,9 6 10 2 2 10 5 15 2 9 6 5 2 2 2 15 2 9 9 6 2 2 9 2 5 9 2 9 6 5 5 5 5 5 5 5 9 2 5 2 9 5 5 9 5 9 2 2 9 2 9 2 2 5 5 5 9 5 5 6 5 5 9 6 9 2 5 5 5 5 6 2 2 5 5 6 6 6 5 5 9 5 6 7
32QAM_data_10814.csv,6,0.802109,9 5 5 7 2 10 2 2 2 5 5 5 7 9 5 5 5 7 9 5 5 5 5 5 5 9 5 5 7 9 10 2 2 10 5 5 5 5 5 5 5 5 5 5 5 5 5 9 5 9 5 5 5 5 5 9 5 9 9 7 2 5 2 2 9 7 7 5 5 9 7 10 2 2 5 9 7 9 5 5 9 5 6 9 5 5 10 2 2 2 10 2 9 2 2 5 5 5 5 5 9 5 5 9 9 10 2 5 5 5 5 5 7 5 5 5 5 7 9 5 7 7 5 7
32QAM_data_10815.csv,9,0.550138,9 2 14 7 6 11 8 15 9 14 8 5 15 6 15 15 11 11 14 9 4 14 6 10 15 14 10 10 3 2 6 2 14 15 8 15 14 7 2 7 4 8 7 2 7 2 2 15 2 6 6 7 2 8 8 2 8 8 15 8 7 8 8 7 8 8 2 15 15 8 7 2 8 8 8 6 2 8 8 7 14 2 8 2 6 6 7 8 13 2 6 8 7 15 7 7 6 7 13 15 2 7 15 15 2 13 15 15 7 15 2 7 15 8 2 7 2 15 2 7 15 8 2 8 2 6 6 8 5 8
32QAM_data_10816.csv,6,0.813126,2 10 9 15 3 7 15 7 2 7 4 2 6 2 9 7 2 9 2 2 15 3 9 6 3 2 9 2 9 7 4 9 2 9 10 9 3 2 9 15 9 2 2 2 6 2 5 5 5 5 3 3 2 2 10 2 5 2 9 2 5 3 6 2 9 2 9 5 9 6 6 2 11 5 5 6 6 5 9
32QAM_data_10817.csv,7,0.545334,26 24 28 13 18 4 29 5 6 15 20 5 5 5 27 16 10 0 10 13 24 24 30 1 24 17
32QAM_data_10818.csv,9,0.751081,4 8 8 13 7 5 8 15 12 7 6
32QAM_data_10819.csv,6,0.544978,15 6 3 9 2 2 2 2 6 9 4 7 6 15 5 6 4 5 10 6 6 8 5 9 6 9 8 2 2 2 2 6 2 2 15 11
32QAM_data_1082.csv,7,0.545920,27 20 13 16 10 25 23 16 13 31 5 6 9 12 28 5 14 29 10 16 19 6 18 13 14 25 26 29 31 19 19 25 18 29 20 17 20 13 6 19 9 12 11 10 22 12 22 17 6 25 5 22 13 25 20 12 20 25 13 1 28 12 6 25 19 13 25 25 11 13 13 29 6 25 13 11 20 24 12 28 14 19 13 19 6 1 17 5 13 13 6 13 22 19 28 13 22 13 13 25 2 12 19 25 22 13 5 17 19 19 22 22 12 5 22 22 14 13 13 25 19 20 19 25 12 22 1 17 19 19 12 14 14 13 22 22 13 19 22 1 13 6
32QAM_data_10820.csv,10,0.250833,9 24 12 9 18 12 12 12 29 29 31 12 29 31 24 24 0 12 0 19 12 29 31 12 24 12 0 0 0 12 0 0 13 0 0 12 18 24 20 20 20 18 29 29 24 18 24 12 0 12 0 12 18 0 0 0 19 24 12 0 9 31 12 0 12 12 12 6 12 9 12 20 12 20 12 12 12 12 6 12 6 12 0 13 0 12 20 18 12 18 12 12 20 24 12 0 6 12
32QAM_data_10821.csv,6,0.702626,9 6 13 9 9 9 3 10 10 9 2 2 2 15 7 2 2 2 2 2 2 9 2 2 2 7 9 5 5 6 5 5 2 2 5 7 5 5 9 2 9 7 2 2 2 2 9 9 9 9 5 9 2 9 5 5 9 5 5 5 5 7 5 5 7 5 5 2 2 9 2 2 2 7 5 5 5 5 2 2 5 7 2 9 5 5 7 9 2 2 2 2 7 5 7 2 2 9 5 5 5 2 2 2 2 5 5 5 7 5 5 9 5 9 5 5 5 5 5 5 2 2 9 6 5 5 9 5 7 5 5 5
32QAM_data_10822.csv,8,0.966286,2 4 2 4 6 2 2 2 2 4 5 6 4 4 2 2 2 4 7 5 2 2 5 4 2 4 4 2 6 2 2 4 2 5 2 2 2 4 6 2 4 4 5 4 2 2 4 2 5 5 5 4 2 2 2 4 2 2 4 4 2 4 4 5 6 4 2 4 2 4 6 4 2 5 2 2 2 2 6 4 4 4 4 4 4 6 2 2 2 2 2 2 2 4 4 4 5 4 4 4 4 4
32QAM_data_10823.csv,7,0.251337,13 8 25 7 9 18 26 24 6 27 28 22 8 13 28 19 29 19 6 30 22 30 30 27 19 2 30 24 6 31 29 25 6 13 26 26 0 9 0 20 11 14 16 13 29 5 4 27 23 30 12 25 30 13 12 13 16 27 6 29 1 11 13 14 27 31 13 19 16 1 6 19 27 6 1 13 6 20 9 16 16 12 13 20 6 6 19 12 19 19 13 6 19 6 13 13 13 19 13 6 19 19 5 6 31 25 19 13 13 27 27 6 13 27 31 24 16 12 27 31 25 6 16 6 27 19 13 25 13 13 0 13 5 13
32QAM_data_10824.csv,7,0.839820,12 12 31 29 20 12 29 12 12 11 17 12 29 22 22 31 12 12 22 17 29 29 31 1 31 11 12 31 11 29 20 29 20 31 17 29 11 20 22 17 12 29 29 11 11 20 29 20 11 20 17 29 25 20 20 12 31 20 29 11 20 25 20 20 11 20 20 20 20 25 17 17 29 22 12 11 29 20 11 29 20 29 12 0 17 20 12 12 31 20 11 20 12 29 20 11 17 29 20 29 31 26 31 12 11 12
32QAM_data_10825.csv,8,0.443425,2 7 2 6 4 4 4 5 2 6 2 6 4 6 4 4 5 2 4 5 6 4 4 3 2 2 2 4 5 4 4 4 2 4 4 4 4 4 4 3 4 4 5 2 2 2 2 4 4 4 4 5 3 4 2 2 4 4 4 4 4 4 3 4 4 4 4 4 5 4 4 2 2 2 2 2 4 2 6 4 5 4 4 4 4 5 4 5 5 3 4 5 2 2 2 2 2 2 2 2 4 3 4 5 2 4 3
32QAM_data_10826.csv,9,0.452616,12 1 6 2 0 6 7 0 12 0 12 7 8 13 8 12 7 8 7 5 12 5 5 5 7 5 8 12 2 5 12 7 15 13 2 15 15 7 5 8 12 12
32QAM_data_10827.csv,7,0.253450,22 29 5 8 0 19 13 19 13 6 2 6 22 1 14 25 12 19 5 0 14 29 23 29 29 2 12 27 6 13 16 5 23 6 13 13 19 19 19 13 19 13 19 14 13 19 6 0 13 6 13 13 13 25 12 6 19 14 5 6 14 13 5 19 19 13 6 13 6 11 12 5 6 13 25 12 19 13 6 13 13 13 6 27 12 5 13 19 25 25 11 16 6 13 6 14 12 6 5 6 12 19 6 13 5 6 13 13 19 19 6 19 6 6 6 14 6 27 19 19 19 19 13 25 6 13 5 12 6 19 13 19 6 13 12 19 12 19 6 27 11 13 6 19 6 13 13 19 5 14 27 25 19 13 13 19 5 6 13 19 13 6 6 14 12 25 6 6 6 19 13 13 6 13 13 25 6 13 12 19 13 5 13 6 19 6 13 12 6 20 19 6 13 12 6 19 12 13 19 13 19 6 19 6 19 13 25 6 13 13 13 13 13 13
32QAM_data_10828.csv,7,0.811276,30 19 28 25 11 11 6 26 14 10 17 25 8 17 14 19 17 13 31 13 11 11 12 20 22 11 11 11 0 29 1 25 17 20 12 12 14
32QAM_data_10829.csv,10,0.798062,6 11 5 10 21 5 19 20 19 2 20 5 8 17 29 20 5 20 2 5 5 29 18 8 8 14 13 18 18 29 4 18 4 18 29 18 14 14 4 29 29 29 29 2 31 14 18 29 29 5 2 31 18 4 18 29 29 31 29 31 5 18 4 5 5 26 29 1 2 29 14 29 14 20 15 4 14 2 1 5 31 18 14 18
32QAM_data_1083.csv,7,0.625291,12 22 6 20 6 25 14 1 4 19 22 0 11 29 12 9 11 12 17 17 29 5 12 13 8 17 25 25 11 11 29 17 5 20 1 28 28 28 29 29 17 17 5 11 13 14 5 28 25 11 17 3 20 0 17 17 17 20 20 29 12 17 5 20 5 20 20 12 29 1 16 6 2 20 11 13 12 17 0 29 29 25 13 25 11 11 31 31 17 20 12 29 11 31 31 31 31 25 29 12 12 29 12 12 20 17 13 11 11 28 11 20 1
32QAM_data_10830.csv,7,0.538186,5 8 11 16 19 17 22 4 26 18 6 17 19 4 26 8 29 6 10 17 12 17 11 16 19 9 18 6 6 9 19 13 13 14 25 19 19 13 11 13 29 13 13 24 13 19 6 14 22 8 25 12 14 19 14 6 19 25 5 13 5 13 13 1 14 12 12 5 8 20 25 25 17 20 14 17 20 13 17 22 20 13 5 13 12 13 25 11 25 14 13 12 20 22 1 22 1 17 22 14 22 13 22 19 13 13 13 22 22 13 22 19 13 13 14 13 6 13 20 14 13 25
32QAM_data_10831.csv,10,0.348786,7 12 17 26 7 8 1 22 8 13 22 8 1 4 2 21 7 8 9 13 15 29 8 30 2 31 8 14 20 14 18 14 18 20 14 31 29 18 29 29 29 31 18 29 1 20 5 1 29 18 31 31 29 31 20 14 31 30 1 29 30 4 4 18 29 12 1 2 18 29 31 29 5 31 29 2 29 29 29 29 29 30 14 4 5 2 1 29 14 2 4 18 29 29 14 18 14 29 1 20 14 29 29 29 29 20 14 4 29 1
32QAM_data_10832.csv,8,0.568208,2 4 4 5 2 4 4 4 4 4 2 2 2 2 2 2 2 4 3 4 4 4 4 4 6 4 4 4 4 4 5 2 4 4 4 4 4 4 4 2 2 2 2 6 4 4 2 4 6 4 2 4 5 4 4 4 4 4 2 2 2 4 4 4 4 4 2 2 2 2 4 2 4 4 4 4 5 4 4 4 4 4 4 5 5 4 6 4 2 4 2 2 2 2 2 2 2 2 4 4 5 4 2 4 2 2
32QAM_data_10833.csv,8,0.851196,4 2 6 6 2 4 4 2 2 4 4 4 2 4 6 4 4 4 2 4 4 2 5 2 4 4 2 4 5 4 5 4 4 4 4 3 4 2 5 2 4 4 2 5 2 2 2 2 4 4 4 4 5 4 4 2 4 2 2 4 4 2 4 6 5 4 4 4 4 4 4 2 4 4 2 2 2 4 6 4 2 2 2 2 2 2 4 4 2 2 4 2 2 4 2 2 4 2 6 4 2 2 5 2 4 2 2 4 6 2 2 4 4 2 4
32QAM_data_10834.csv,7,0.985265,20 21 5 27 4 29 28 13 13 11 23 5 14
32QAM_data_10835.csv,6,0.989172,1 0 2 13 8 3 7 2 3 1 9 14 15 5 14 10
32QAM_data_10836.csv,7,0.665776,26 5 25 23 30 3 18 28 18 22 14 5 19 25 19 14 14 13 28 13 20 25 6 16 13 22 24 6 6 24 28 22 27 6 5 19 20 24 20 13 13 5 28 25 25 5 13 13 25 5 13 22 12 6 28 5 19 20 13 25 13 19 22 13 12 5 19 22 14 20 22 1 25 14 12 5 13 20 13 14 25 22 5 14 22 13 14 25 6 22 5 22 13 20 19 25 13 14 14 25 5 25 22 13 13 13 20 20 13 20 19 13 13 25 13 20 14 25 5 25 20 13 25 5 22 20 25 6 13 22
32QAM_data_10837.csv,7,0.517426,19 6 8 11 6 31 19 22 23 27 16 10 5 28 19 28 6 5 7 19 13 19 5 19 25 13 13 13 22 19 22 1 13 22 13 5 13 20 22 13 25 5 13 13 6 13 25 12 13 19 20 13 25 13 12 14 19 13 14 14 6 6 25 6
32QAM_data_10838.csv,6,0.499967,2 5 7 1 6 7 15 0 7 9 5 7 5 10 2 15 9 3 5 9 6 5 6 9 2 6 6 6 2 7 6 7 7 7 5 5 9 5 5 9 6 2 5 7 2 2 9 5 9 5 5 7 2 9 5 9 6 2 9 2 2 2 5 7 5 5 2 11 5 7 7 9 6 3 5 6 9 2 15 5 7 6 9 5 7 6 5 2 5 2 2 9 9 5 7 2 15 2 9 2 2 2 2 2 2 9 5 5 7 2 9 2 2 9 9 9 10 9 5 7 5 7 6 5 5 2 2 5 2 5 15 5 6 5 5 7 7 2 6 2 2 5 2 9 2 2 5 7 5 2 2 6 5 5 1 5 1 2 5 10 2 15 7 2 6 2 9 5 2 9 9 5 9 5 11 2 1 6 2 9 7 5 7 2 2 5 2 9
32QAM_data_10839.csv,7,0.688624,12 30 0 6 10 19 25 8 25 25 13 10 22 13 6 13 13 5 1 14 22 13 22 22 25 6 11 12 17 22 14 13 19 13 25 25 6 22 1 22 22 13 20 14 13 13 22 1 6 11 25 14
32QAM_data_1084.csv,7,0.248651,22 29 5 11 10 31 8 8 16 20 27 17 19 14 0 31 28 5 6 6 9 0 5 12 5 12 12 25 25 16 20 20 25 12 31 31 5 12 16 13 0 0 13 13 31 12 12 31 12 17 0 12 0 12 0 13 16 20 13 31 25 25 16 20 13 19 9 16 1 13 25 14 0 13 5 13 0 27 12 13 16 13 5 12 19 13 16 6 13 5 25 13 5 0 11 25 16 22 19 27 5 5 31 0 27 19 31 5 13 13 25 13 31 12 19 31 5 12 2 22 1 12 5 12 8 0 16 12 17 20 12 16 6 9 19 25 25 13 12 0 16 13 5 0 13 16 9 0 16 5 13 25 5 0 17 16 6 19 13 25 5 16 22 12 25 5 22 19 13 12 25 5 13 0 13 13 12 25 12 5 0 12 19 25 13 31 12 0 13 0 13 13 28 5 5 13 31 19 13 0 19 22 13 31 31 5 5 12 13 5 5 0 5 12 19 12 19 22 22 13 0 1 25 12 19 12 19 5 6 13 31 0 13 12 12 0 13 12 31 12 31 5 13 16 22 13 12 0 0 5 5 12 16 22 12 16 20 12 0 27 12 31 5 5 31 0 13 31 31 13 25 5 19 31 19 12 5 0 12 16 22 1 12 0 14 25 5 12 25 5 19 25 25 11 12 25 25 31
32QAM_data_10840.csv,7,1.000000,22 11 13 31 20 31 9 11 11 22 22 20 20 22 29 28 0 12 17 29 12 20 9 22 31 20 29 29 31 12 31 22 31 22 29 20 20 12 20 22 31 31 29 29 17 29 20 22 12 12 31 29 17 9 29 29 29 17 20 0
32QAM_data_10841.csv,7,0.975228,8 25 1 17 12 22 31 25 11 29 12 12 28 31 20 1 22 1 31 12 31 11 31 11 20 11 22 22 29 20 11 20 12 20 12 1 25 22 29 12 31 11 20 12 20 11 20 28 31 31 20 29 12 12 12 12 20 29 1 1 11 29 20 11 25 12 12 11 28 12 11 20 29 1 29 20 29 11 12 12 11 29 12 11 12 11 12 11 31 20 1 1 22 1 22 1 1
32QAM_data_10842.csv,5,0.247475,2 2 6 1 0 0 1 2 1 1 1 1 3 7 1 3 3 1 3 0 0 1 7 0 3 0 5 2 0 6 5 2 5 3 6 5 6 2 5 6 6 4 1 5 0 6 4 6 5 1 6 6 6 7 3 3 6 3
32QAM_data_10843.csv,6,0.397977,6 2 10 13 8 2 6 7 7 7 7 13 5 9 10 1 14 14 4 15
32QAM_data_10844.csv,7,0.401175,0 9 0 16 26 0 0 0 10 3 24 25 25 25 25 29 30 29 25 29 29 17 25 17 12 29 25 11 31 25 25 29 30 0 20 30 29 29 0 16 20 20 20 20 20 20 2 23 20 25 11 0 25 16 20 20 20 25 11 29 11 29 30 20 20 31 25 20 20 20 20 20 20 20 26 29 12 29 29 25 11 26
32QAM_data_10845.csv,7,0.410497,10 28 9 16 14 10 13 25 17 25 13 6 19 17 17 19 0 12 19 22 13 5 22 22 1 13 22 25 13 13 19 13 5 22 13 19 11 25 25 22 1 20 25 20 19 14 13 19 1 25 16 19 6 25 5 5 22 19 19 13 5 12 11 25 13 22 17 22 13 14 22 22 13 31 6 25 13 22 14 31 14 13 14 25 6 27 6 25 13 12 13 31 17 22 11 25 16 22 9 20 13 16 1 14 22 12 19 12 16 1 20 25 19 22 12 25 6 13 19 11 13 13 13 19 12 13 19 17 25 13 22 13 22 13 19 22 19 25 19 25 31 22 20 9 17 19 19 25 13 22 14 25 6 22
32QAM_data_10846.csv,10,0.588249,12 20 24 18 0 0 0 0 0 25 18 25 12 0 0 12 0 13 29 18 29 25 0 0 0 0 12 29 20 18 25 12 0 0 0 0 0 0 0 0 12 18 18 0 0 0 0 0 0 25 0 29 18 29 18 25 18 29 0 0 0 9 18 29 29 29 29 0 0 0
32QAM_data_10847.csv,7,0.354985,24 4 2 22 7 15 4 8 27 14 14 20 6 24 11 22 26 12 23 29 1 30 20 8 13 2 13 0 5 28 29 28 16 5 29 12 13 19 27 5 6 20 21 14 5 13 16 29 19 19 29 13 25 28 6 12 5 13 14 6 29 12 14 19 25 6 13 6 13 19 11 16 19 6 25 13 27 25 5 14 0 27 6 6 5 22 13 19 6 5 6 6 6 5 14 13 13 29 13 12 14 13 5 20 13 14 11 19 19 22 6 5 19 19 19 19 19 6 12 6 5 20 6 20 6 13 13 13 22 19 22 19 5 14 14 20 19 19 6 19 19 12 6 6 13 11 19 6 19 6 27 19 14 25 14 19 13 6 2 13 25 19 20 19 13 29 6 5 6 6 13 22 6 19 13 5 6 27 19 13 14 6 27 0 25 19 19 25 16 22 19 20 19 19 13 19 6 19 12 5 19 20 19 22 19 13 19 20 12 25 19 6 6 20 6 20 13 25 11 11 6 19
32QAM_data_10848.csv,8,0.752339,4 2 2 4 2 2 6 2 2 6 4 2 4 4 4 2 4 4 4 2 2 2 2 2 2 2 2 4 2 4 2 4 2 2 4 4
32QAM_data_10849.csv,9,0.335088,8 13 5 5 12 13 12 13 12 13 12 7 13 13 2 13 13 12 1 13 13 7 13 13 8 15 13 13 15 12 7 15 2 2 6 12 5 13 7 6 13 13 13 13 2 13 13 12 0 13 12 5 5 5 6 5 6 6 8 8 12 7 6 6 6 6
32QAM_data_1085.csv,7,0.332660,29 11 11 11 3 0 0 26 0 0 9 0 0 0 0 0 16 2 0 0 0 12 0 9 17 0 9 11 11 3 28 0 0 9 9 26 11 26 25 28 26 25 17 26 12 17 25 25 11 11 11 11 31 11 17 28 25 26 0 0 7 0 0 12 26 26 26 26 28 0 0 18 26 26 17 26 25 25 11 0 31 28 0 0 26 9 0 12 26 25 26 0 25 25 28 17 17 12 25 25 17 26 28 28 17 26 11 20 9 24 0 29 0 12 30 25 25 11 11 11 28 26 26 29 29 0 0 17 1 17 26 26 11 29 17 25 28 0 17 0 25 11 25 11 0 0 12 0 7 0 0 0 9 11 26 0 12 0 26 11 28 0 0 0 26 26
32QAM_data_10850.csv,7,0.249408,9 3 10 28 10 20 26 28 22 30 18 22 8 6 4 29 13 19 21 29 27 14 6 13 22 16 17 22 1 10 22 17 6 2 14 12 26 5 29 13 13 5 12 16 20 20 13 5 19 6 31 24 6 13 13 5 13 19 12 5 13 19 5 19 31 16 29 13 12 5 19 6 13 6 17 6 13 6 6 13 6 13 23 19 6 13 13 13 6 19 19 13 5 13 5 25 19 13 14 5 14 13 6 25 16 13 6 14 13 6 14 12 19 19 6 13 11 13 25 19 16 6 27 19 6 14 14 13 13 25 13 13 19 13 19 6 27 6 13 19 25 19 12 6 20 6 13 6 13 19 19 6 25 12 25 19 25 6 6 19 13 13 19 13 16 19 13 19 6 6 20 19 12 13 6 6 13 19 6 27 12 6 14 13 13 13 12 19 27 13 19 13 13 16 6 19 13 19 6 13 13 13 13 25 12 19 27 13 13 13 13 13 19 13 19 27 13 6 11 6 13 19 19 13 6 13 6 6 6 14 13 13 12 5 6 19 6 13 12 19 27 11 13 13
